MIDAS,Lake,Town,Station,Year,Min_Sec,Min_Sec_Bottom,Mean_Sec,Mean_Sec_Bottom,Max_Sec,Max_Sec_Bottom,Num_Months_Secchi,Min_Col,Mean_Col,Max_Col,Min_Chla,Mean_Chla,Max_Chla,Ph,Alkalinity,Conductivity,Tphos_Ec,Tphos_Sg,Tphos_Bg,Tphos_Pg,Tsi_Sec,Tsi_Chl,Tsi_Tpec,Tsi_Tppg
3728,Collins Pond,Windham,1,1981,4.5,NA,4.5,NA,4.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3728,Collins Pond,Windham,1,1990,4.4,NA,5.2,*,6,NA,6,NA,NA,NA,NA,NA,NA,7.32,27,81,13,NA,NA,NA,NA,NA,NA,NA
3728,Collins Pond,Windham,1,1991,4.5,NA,5,NA,6.4,NA,5,NA,NA,NA,2.8,2.8,2.8,6.64,24,48,11,NA,NA,NA,48,NA,NA,NA
3728,Collins Pond,Windham,1,1992,4.8,NA,5.2,NA,5.5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA
3728,Collins Pond,Windham,1,1994,3.5,NA,4.7,NA,5.2,NA,5,NA,NA,NA,4.3,4.3,4.3,NA,NA,NA,14,NA,15,NA,52,NA,NA,NA
3728,Collins Pond,Windham,1,1995,4,NA,4.8,NA,5.5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA
3728,Collins Pond,Windham,1,1996,4.1,NA,4.8,NA,5.2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3728,Collins Pond,Windham,1,1997,4,NA,4.7,*,5.4,*,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3728,Collins Pond,Windham,1,1998,4.7,NA,5,*,5.2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3728,Collins Pond,Windham,1,1999,4.4,NA,5.2,*,5.5,*,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3728,Collins Pond,Windham,1,2000,4.6,NA,5.1,*,5.4,NA,6,NA,NA,NA,3.7,3.7,3.7,NA,25,92,13,NA,11,NA,NA,NA,NA,NA
3728,Collins Pond,Windham,1,2001,4.3,NA,5,*,5.4,*,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3728,Collins Pond,Windham,1,2002,5,*,5.3,*,5.5,*,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3728,Collins Pond,Windham,1,2003,4.5,*,5.2,*,5.6,*,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3728,Collins Pond,Windham,1,2004,4.1,*,5.2,*,5.5,*,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3728,Collins Pond,Windham,1,2005,4.6,NA,5.2,*,5.6,*,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3728,Collins Pond,Windham,1,2006,4.6,*,5.4,*,5.6,*,4,8,8,8,2.5,2.5,2.5,7.46,26.6,142,10,NA,NA,NA,NA,NA,NA,NA
3728,Collins Pond,Windham,1,2012,4,NA,4.6,NA,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3728,Collins Pond,Windham,1,2013,4.2,NA,5,NA,5.3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3728,Collins Pond,Windham,1,2014,4.3,NA,4.9,NA,5.3,NA,2,11,11,11,2,2,2,7.2,18,89,14,NA,NA,NA,NA,NA,NA,NA
3728,Collins Pond,Windham,1,2015,4.5,NA,5.1,NA,5.3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3728,Collins Pond,Windham,1,2016,5,NA,5.1,NA,5.2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3728,Collins Pond,Windham,1,2017,4.8,NA,5.1,NA,5.2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3728,Collins Pond,Windham,1,2018,4.8,NA,5,NA,5.1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3730,LIttle Duck Pond,Windham,1,1976,4.9,*,5.1,*,6.2,*,3,NA,NA,NA,1.4,2.8,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3730,LIttle Duck Pond,Windham,1,1984,4.5,*,4.5,*,4.5,*,1,NA,NA,NA,2.5,2.5,2.5,6,2,NA,7,NA,NA,NA,NA,NA,NA,NA
3732,Dundee Pond,"Gorham, Windham",1,2009,7.2,NA,7.2,NA,7.2,NA,1,NA,NA,NA,1.2,1.2,1.2,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
3732,Dundee Pond,"Gorham, Windham",1,2017,7.6,NA,7.6,NA,7.6,NA,1,9,9,9,2,2,2,7.07,9.5,68,4,NA,NA,NA,NA,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1974,4.3,NA,5.7,NA,7.4,NA,5,NA,NA,NA,1.3,2.2,3.3,NA,NA,NA,NA,9,NA,NA,42,33,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1975,4.8,NA,6.4,NA,8.1,NA,6,NA,NA,NA,2,2.8,4.4,6.8,6,38,NA,7,NA,NA,36,39,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1976,4,NA,6.4,NA,8.4,NA,7,NA,NA,NA,1,2.7,5.5,6,3,21,9,NA,NA,NA,36,38,39,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1977,4.5,NA,7.4,NA,9.1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1978,4.3,NA,6.8,NA,8.5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1979,6.1,NA,7.1,NA,8.2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1980,5.2,NA,6.5,NA,8.7,NA,4,NA,NA,NA,2.2,2.2,2.2,6,8,60,6,NA,16,NA,NA,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1981,5.5,NA,6.8,NA,7.6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1982,5.3,NA,5.9,NA,6.8,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1983,5.1,NA,5.1,NA,5.1,NA,1,NA,NA,NA,4.1,4.1,4.1,6.7,6,NA,8,NA,11,NA,NA,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1985,6.1,NA,6.9,NA,7.3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1986,5.2,NA,6,NA,7.3,NA,5,NA,NA,NA,2.3,2.3,2.3,5.59,6,36,NA,2,7,NA,39,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1987,4.9,NA,5.6,NA,7,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1988,4.6,NA,5.6,NA,6.5,NA,6,NA,NA,NA,3.1,3.9,4.6,NA,NA,NA,NA,NA,7,7,43,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1989,2.7,NA,4,NA,4.9,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1990,4,NA,5,NA,5.5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1991,2.1,NA,4.5,NA,7.5,NA,6,NA,NA,NA,2.8,2.8,2.8,6.89,16,75,12,NA,NA,NA,54,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1992,3.6,NA,5.2,NA,6.5,NA,6,NA,NA,NA,3.3,4,4.7,6.61,8,20,9,NA,NA,NA,46,NA,38,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1993,4.5,NA,7,NA,10,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1994,4.4,NA,5.7,NA,6.9,NA,5,NA,NA,NA,2.5,2.5,2.5,6.97,NA,NA,8,8,NA,NA,42,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1995,3.4,NA,4.9,NA,5.8,NA,6,NA,NA,NA,NA,NA,NA,6.93,NA,NA,NA,NA,NA,NA,49,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1996,2,NA,4.7,*,6.5,*,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1997,3.1,NA,4.5,NA,5.5,NA,6,NA,NA,NA,5.7,5.7,5.7,NA,NA,NA,13,NA,NA,NA,54,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1998,3.3,NA,4.2,NA,5.2,NA,5,NA,NA,NA,4.7,6.4,8,6.96,8,58,10,NA,11,NA,58,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,1999,4.3,NA,5.4,NA,6.3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2000,3.3,NA,4.6,NA,5.8,NA,6,NA,NA,NA,NA,NA,NA,6.85,6.4,NA,NA,NA,NA,NA,53,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2001,3.7,NA,4.9,NA,6.4,NA,6,NA,NA,NA,NA,NA,NA,6.4,7.5,NA,NA,NA,NA,NA,49,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2002,4.5,NA,5.3,NA,6.2,NA,6,NA,NA,NA,3,3.9,4.6,NA,NA,NA,11,NA,15,13,45,NA,44,48
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2003,3.9,NA,5.1,NA,6.2,NA,5,6,9,10,8.6,8.6,8.6,NA,9,78,8,NA,NA,NA,47,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2004,4,NA,5,NA,5.5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2005,3.3,NA,4.6,NA,5.2,NA,6,11,11,11,6.6,6.6,6.6,6.89,7,75,10,NA,13,NA,53,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2006,2.7,NA,4.5,NA,5.7,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2007,3.8,NA,4.7,NA,6.8,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2008,4.6,NA,5.3,NA,5.9,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2009,3.9,NA,4.7,NA,5.6,NA,5,NA,NA,NA,7.4,7.6,7.8,NA,NA,NA,10,NA,NA,NA,52,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2010,3.9,NA,5,NA,5.8,NA,6,NA,NA,NA,4.7,4.7,4.7,NA,NA,NA,10,NA,16,NA,48,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2011,4.5,NA,5,NA,5.6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2012,3.7,NA,4.5,NA,5.9,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2013,2.5,NA,4.6,NA,6.4,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2014,1.7,NA,4.8,NA,7.2,NA,7,8,8,8,4,4,4,7.1,10,71,12,NA,NA,NA,50,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2015,1.7,NA,4.6,NA,7,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2016,1.9,NA,5.3,NA,8,NA,6,10,10,10,4.5,4.5,4.5,7.04,10,76,14,NA,25,NA,45,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2017,2.1,NA,5.1,NA,7.3,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",1,2018,3.1,NA,6,NA,8.4,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA
3734,Highland (Duck) Lake,"Falmouth, Westbrook, Windham",2,2015,1.9,NA,2.4,NA,2.9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3786,Runaround (Stone Mill) Pond,Durham,1,2011,2.5,NA,2.5,NA,2.5,NA,1,NA,NA,NA,8.5,8.5,8.5,NA,NA,NA,23,NA,82,NA,NA,NA,NA,NA
5226,Houghton Pond,Bath,1,1999,4.6,*,4.6,*,4.6,*,1,NA,NA,NA,3.8,3.8,3.8,NA,1,31,8,NA,10,NA,NA,NA,NA,NA
5226,Houghton Pond,Bath,1,2005,2.7,NA,3.3,NA,3.9,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5226,Houghton Pond,Bath,1,2006,3.3,*,3.9,*,4.8,*,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5226,Houghton Pond,Bath,1,2007,2.4,NA,3.3,*,4.8,*,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5226,Houghton Pond,Bath,1,2008,3.3,*,3.8,*,4.5,*,5,18,18,18,NA,NA,NA,5.38,0.4,26,NA,16,NA,NA,NA,NA,NA,NA
5226,Houghton Pond,Bath,1,2011,3.5,*,4.2,*,4.7,*,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5226,Houghton Pond,Bath,1,2012,2.5,NA,3.4,NA,4,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA
5226,Houghton Pond,Bath,1,2016,4.1,NA,4.1,NA,4.1,NA,1,18,18,18,3.8,3.8,3.8,5.97,2.5,34,14,NA,NA,NA,NA,NA,NA,NA
5648,Great Pond,Cape Elizabeth,1,1980,1.2,NA,1.2,NA,1.2,NA,1,NA,NA,NA,3.7,3.7,3.7,NA,8,93,NA,NA,NA,NA,NA,NA,NA,NA
5648,Great Pond,Cape Elizabeth,1,1996,1.6,NA,1.6,NA,1.6,NA,1,NA,NA,NA,3.2,3.2,3.2,6.92,NA,NA,NA,27,NA,NA,NA,NA,NA,NA
5648,Great Pond,Cape Elizabeth,1,1998,1.5,NA,1.5,NA,1.5,NA,1,NA,NA,NA,7,7,7,6.82,9,NA,33,NA,NA,NA,NA,NA,NA,NA
5648,Great Pond,Cape Elizabeth,1,2004,1.4,NA,1.4,NA,1.4,NA,1,NA,NA,NA,7.9,7.9,7.9,6.5,NA,NA,NA,28,NA,NA,NA,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1976,6.1,NA,6.8,NA,7.3,NA,4,NA,NA,NA,1,1.6,3,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1977,5,NA,6.1,NA,7,NA,3,NA,NA,NA,1.9,1.9,1.9,7.33,8.5,46,5,NA,6,5,NA,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1978,5,NA,5.8,NA,6.5,NA,4,NA,NA,NA,NA,NA,NA,7.5,10,NA,8,NA,8,NA,NA,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1979,5,NA,6.5,NA,10.5,NA,4,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1980,5,NA,6.2,NA,7.5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1981,5.5,NA,8.1,NA,12,NA,3,NA,NA,NA,2.5,2.5,2.5,6.5,7,47,8,NA,17,NA,NA,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1982,4.4,NA,6.7,NA,10,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1983,3.2,NA,5.2,NA,7.4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1984,3.7,NA,4.9,NA,6,NA,3,NA,NA,NA,2.5,2.5,2.5,7,5.8,NA,6,NA,10,NA,NA,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1985,5.9,NA,6.4,NA,6.7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1986,4.6,NA,4.6,NA,4.6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1987,4.6,NA,5.5,NA,6.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1988,5.2,NA,6,NA,8,NA,5,NA,NA,NA,2.3,2.9,3.4,6.47,10.3,NA,11,NA,16,NA,39,NA,44,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1989,3.5,NA,5.3,NA,7.8,NA,5,NA,NA,NA,1.4,2.7,4.2,NA,NA,NA,NA,NA,7,7,45,37,NA,35
5780,Long Lake,"Bridgton, Harrison, Naples",1,1990,4.1,NA,5.6,NA,7,NA,6,NA,NA,NA,NA,NA,NA,6.36,8.5,NA,NA,NA,NA,NA,43,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1991,5,NA,5.7,NA,6.2,NA,6,NA,NA,NA,0.6,1.2,1.8,NA,NA,NA,5,NA,10,10,42,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1992,4.5,NA,6,NA,7.3,NA,5,NA,NA,NA,3.5,3.5,3.5,NA,NA,NA,NA,NA,8,7,39,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1993,5.2,NA,5.9,NA,7,NA,6,NA,NA,NA,NA,NA,NA,6.76,11.5,NA,NA,NA,8,8,40,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1994,5.3,NA,6.3,NA,6.8,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,6,7,37,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1995,5.5,NA,6.4,NA,8,NA,6,NA,NA,NA,NA,NA,NA,6.95,9.9,NA,8,NA,8,14,36,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1996,5.4,NA,5.9,NA,6.3,NA,4,NA,NA,NA,3.6,3.6,3.6,6.7,9,NA,NA,NA,7,7,NA,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1997,6.1,NA,6.5,NA,7.1,NA,5,NA,NA,NA,2.1,3.7,5.2,NA,NA,NA,NA,NA,8,7,35,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1998,5,NA,5.6,NA,6.2,NA,3,NA,NA,NA,2.1,2.8,3.8,5.92,7.8,NA,6,NA,7,7,NA,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,1999,5.1,NA,6.3,NA,7.9,NA,5,NA,NA,NA,1.9,2.7,3.2,6.53,7.5,NA,6,NA,6,6,37,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,2000,5,NA,6.4,NA,7.4,NA,5,11,15,18,2.8,4.3,8.7,6.64,7.5,54,7,NA,9,9,36,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,2001,4.9,NA,6.7,NA,7.8,NA,5,13,15,20,2,2.7,4.2,6.77,8.5,54,7,NA,9,8,34,37,34,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,2002,5.3,NA,6.6,NA,7.6,NA,6,1,11,30,2.3,2.9,3.4,6.8,8.6,67,7,NA,9,10,34,39,34,42
5780,Long Lake,"Bridgton, Harrison, Naples",1,2003,5.6,NA,6.5,NA,7.6,NA,5,1,12,30,1.6,2.5,2.9,6.65,8.6,55,8,NA,7,8,35,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,2004,5,NA,6.2,NA,6.9,NA,5,9,22,40,1,2.7,3.7,6.68,8.5,43,7,NA,11,NA,37,37,32,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,2005,4.7,NA,5.8,NA,7.4,NA,5,10,17,28,1.9,2.9,4.3,6.74,7.9,42,7,NA,8,8,41,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,2006,4.6,NA,5.6,NA,6.3,NA,5,10,15,20,2,3,3.8,6.81,7.9,41,8,NA,10,10,43,40,37,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,2007,5,NA,5.9,NA,6.8,NA,5,10,12,19,3,3.4,4.1,6.73,7.8,37,9,NA,9,8,40,43,41,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,2008,5.6,NA,6.5,NA,7.4,NA,5,9,11,12,2.2,3,4,6.73,7.6,38,7,NA,7,8,35,40,32,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,2009,5.1,NA,5.7,NA,6.4,NA,5,10,13,20,1.7,2.7,4.3,6.73,8.8,33,7,NA,10,8,42,38,34,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,2010,5,NA,6.7,NA,7.5,NA,6,9,11,15,1.8,2.7,3.6,6.79,10.4,37,7,NA,9,9,34,37,33,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,2011,4.4,NA,6.2,NA,8,NA,5,12,14,17,2.1,3.1,6,6.69,9,33,8,NA,7,7,37,40,37,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,2012,4.7,NA,5.9,NA,6.9,NA,6,10,15,22,2.7,3.1,4.6,6.75,7.5,38,8,NA,9,9,40,40,35,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,2013,5.6,NA,6.1,NA,6.7,NA,5,11,17,26,1.4,2.9,4.6,6.64,8.2,40,8,NA,8,7,38,39,38,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,2014,5,NA,6.2,NA,7.4,NA,5,22,29,35,2.9,3.3,3.8,6.71,7.6,48,7,NA,7,7,37,42,32,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,2015,5.3,NA,6.5,NA,8.2,NA,6,18,23,29,2.9,4.2,5.5,6.67,8.9,48,7,NA,9,8,35,48,33,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,2016,5.9,NA,6.9,NA,7.8,NA,5,16,25,36,1.6,2.5,4.9,6.8,8.4,48,7,NA,7,7,32,35,32,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,2017,5.3,NA,6.1,NA,7,NA,5,15,27,32,1.9,2.7,3.5,6.74,8.5,47,8,NA,5,6,38,37,36,NA
5780,Long Lake,"Bridgton, Harrison, Naples",1,2018,4.1,NA,6.4,NA,7.5,NA,5,19,24,30,2,2.2,3,6.67,8.5,49,6,NA,8,8,36,32,30,NA
5780,Long Lake,"Bridgton, Harrison, Naples",2,1977,7.3,NA,7.3,NA,7.3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",2,1978,5.5,NA,5.5,NA,5.5,NA,1,NA,NA,NA,NA,NA,NA,6.8,6,45,NA,NA,NA,NA,NA,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",2,1979,4,NA,5.3,NA,7.1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",2,1980,3.8,NA,5.4,NA,6.6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",2,1981,5.5,NA,5.8,NA,7,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",2,1983,4.6,NA,5.2,NA,5.8,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA
5780,Long Lake,"Bridgton, Harrison, Naples",2,1984,4,NA,5,NA,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
